EmployeeID,BenefitID,SatisfactionScore,Comments,UsageFrequency,LastUsedDate,BenefitType,BenefitSubType,BenefitCost,Gender_Female,Gender_Male,Gender_Non-Binary,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Sales,Age_Gen_Boomer,Age_Gen_Gen_X,Age_Gen_Gen_Z,Age_Gen_Millenial,TenureGroups_ >25_years,TenureGroups_16-25_years,TenureGroups_5-15_years,TenureGroups_<5_years,BenefitFlag_Cell_Phone_Allowance_Monthly_Communications,BenefitFlag_Childcare_After-School_Care,BenefitFlag_Childcare_On-Site_Infant_Care,BenefitFlag_Commuter_Benefits_Transit_Subsidy,BenefitFlag_Flexible_Spending_Account_Healthcare_FSA,BenefitFlag_Gym_Membership_Family_Membership,BenefitFlag_Gym_Membership_Tier_1_Partners,BenefitFlag_Gym_Membership_Tier_2_Partners,BenefitFlag_Gym_Membership_Tier_3_Partners,BenefitFlag_Health_Insurance_HDHP_Individual,BenefitFlag_Health_Insurance_HMO_Family,BenefitFlag_Health_Insurance_PPO_Family,BenefitFlag_Health_Insurance_PPO_Individual,BenefitFlag_Life_Insurance_Basic_Coverage,BenefitFlag_Life_Insurance_Dependent_Coverage,BenefitFlag_Life_Insurance_Supplemental_High_Amount,BenefitFlag_Life_Insurance_Supplemental_Standard,BenefitFlag_Professional_Development_Conference_Attendance,BenefitFlag_Retirement_Plan_401k_Basic_Matching,BenefitFlag_Retirement_Plan_401k_Catch-Up_Contributions,BenefitFlag_Retirement_Plan_401k_High_Contribution,BenefitFlag_Retirement_Plan_401k_Investment_Fees,BenefitFlag_Retirement_Plan_401k_Maximum_Matching,BenefitFlag_Retirement_Plan_401k_Standard_Matching,BenefitFlag_Technology_Stipend_Monthly_Internet_Allowance,BenefitFlag_Tuition_Reimbursement_Graduate_Degree,BenefitFlag_Tuition_Reimbursement_Individual_Courses,BenefitFlag_Tuition_Reimbursement_Professional_Certification,BenefitFlag_Tuition_Reimbursement_Undergraduate_Degree,BenefitFlag_Wellness_Programs_Premium_Discount_Tier_1
3809,29,1,Barely any time off given.,3,2023-10-29,Childcare,After-School Care,475.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
523,23,2,Coverage is minimal.,3,2023-11-11,Life Insurance,Supplemental High Amount,969.28,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3733,14,3,"It's okay, I use it occasionally.",9,2023-11-17,Gym Membership,Tier 1 Partners,73.36,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3733,14,3,"It's okay, I use it occasionally.",0,2023-12-23,Gym Membership,Tier 1 Partners,73.36,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3802,21,5,Great peace of mind for my family.,6,2024-01-17,Life Insurance,Basic Coverage,163.92,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2456,6,1,Unhappy with this benefit.,0,2024-01-15,Retirement Plan,401k Standard Matching,598.44,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2745,18,5,Top-notch retirement plan.,10,2024-04-15,Retirement Plan,401k Investment Fees,743.01,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4386,3,3,Average amount of vacation days.,6,2024-04-19,Commuter Benefits,Transit Subsidy,325.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4386,3,3,Average amount of vacation days.,3,2023-08-28,Commuter Benefits,Transit Subsidy,325.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385,8,4,Sufficient time off provided.,2,2023-09-07,Wellness Programs,Premium Discount Tier 1,125.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4223,7,2,Could use more vacation time.,9,2024-01-24,Flexible Spending Account,Healthcare FSA,450.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4235,30,2,Complicated reimbursement process.,0,2023-12-17,Tuition Reimbursement,Individual Courses,723.73,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4439,10,4,Good quality care available.,0,2024-05-06,Childcare,On-Site Infant Care,915.48,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4587,6,5,Top-notch retirement plan.,5,2024-01-27,Retirement Plan,401k Standard Matching,598.44,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
281,17,3,"Standard, nothing exceptional.",0,2024-06-25,Retirement Plan,401k Catch-Up Contributions,509.65,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2952,5,1,Inconvenient and inefficient.,0,2023-08-06,Technology Stipend,Monthly Internet Allowance,75.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4115,11,3,"Satisfactory, but could improve.",2,2024-07-11,Health Insurance,PPO Family,928.75,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3213,19,1,Membership is not very useful.,2,2024-05-19,Gym Membership,Tier 2 Partners,343.73,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4465,25,4,"Solid plan, happy with it.",7,2024-05-23,Life Insurance,Supplemental Standard,774.91,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1277,2,3,"Satisfactory, but could improve.",2,2024-02-09,Health Insurance,PPO Individual,706.93,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1535,16,5,Excellent coverage and affordable.,9,2024-04-07,Health Insurance,HDHP Individual,84.55,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,15,5,Incredible support for education.,0,2023-09-04,Tuition Reimbursement,Professional Certification,359.21,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3575,10,2,Limited availability.,3,2024-01-08,Childcare,On-Site Infant Care,915.48,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1595,8,1,Barely any time off given.,2,2024-05-08,Wellness Programs,Premium Discount Tier 1,125.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4124,24,2,Not many locations available.,0,2023-10-15,Gym Membership,Tier 3 Partners,780.78,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1604,9,3,"Good, but sometimes difficult.",2,2024-07-30,Professional Development,Conference Attendance,850.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3321,26,5,Fantastic benefit! I use it daily.,5,2024-06-08,Gym Membership,Family Membership,519.66,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3166,21,3,"Average, but necessary.",1,2024-07-26,Life Insurance,Basic Coverage,163.92,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4783,18,5,Top-notch retirement plan.,4,2023-08-14,Retirement Plan,401k Investment Fees,743.01,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1364,22,5,Excellent coverage and affordable.,2,2024-02-29,Health Insurance,HMO Family,624.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,23,1,Disappointing service.,2,2024-01-09,Life Insurance,Supplemental High Amount,969.28,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2716,2,3,"Satisfactory, but could improve.",2,2024-01-11,Health Insurance,PPO Individual,706.93,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2716,2,3,"Satisfactory, but could improve.",10,2023-08-26,Health Insurance,PPO Individual,706.93,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4136,18,3,"Standard, nothing exceptional.",0,2023-09-01,Retirement Plan,401k Investment Fees,743.01,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2616,27,3,"Standard, nothing exceptional.",8,2024-02-24,Retirement Plan,401k Maximum Matching,913.01,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
523,9,5,Perfect for my work-life balance.,4,2024-04-03,Professional Development,Conference Attendance,850.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2362,17,3,"Standard, nothing exceptional.",0,2023-12-02,Retirement Plan,401k Catch-Up Contributions,509.65,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1471,22,5,Excellent coverage and affordable.,1,2024-04-23,Health Insurance,HMO Family,624.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,15,4,Great for further studies.,0,2023-12-22,Tuition Reimbursement,Professional Certification,359.21,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
294,25,2,Coverage is minimal.,0,2023-12-04,Life Insurance,Supplemental Standard,774.91,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3284,15,5,Incredible support for education.,3,2024-05-23,Tuition Reimbursement,Professional Certification,359.21,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4986,6,5,Top-notch retirement plan.,2,2024-01-03,Retirement Plan,401k Standard Matching,598.44,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
813,13,1,Inconvenient and inefficient.,7,2023-09-02,Cell Phone Allowance,Monthly Communications,65.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
579,8,5,"Generous vacation days, very happy.",2,2024-01-13,Wellness Programs,Premium Discount Tier 1,125.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
579,8,5,"Generous vacation days, very happy.",1,2023-12-03,Wellness Programs,Premium Discount Tier 1,125.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3984,23,5,Great peace of mind for my family.,5,2024-03-28,Life Insurance,Supplemental High Amount,969.28,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3249,2,3,"Satisfactory, but could improve.",0,2023-08-07,Health Insurance,PPO Individual,706.93,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1232,26,3,"It's okay, I use it occasionally.",7,2023-12-02,Gym Membership,Family Membership,519.66,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1232,26,3,"It's okay, I use it occasionally.",0,2024-01-19,Gym Membership,Family Membership,519.66,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
682,22,5,Excellent coverage and affordable.,0,2023-10-10,Health Insurance,HMO Family,624.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2417,20,3,Helps but limited in scope.,9,2023-08-31,Tuition Reimbursement,Undergraduate Degree,489.96,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
334,1,4,Good plan with decent returns.,0,2023-12-09,Retirement Plan,401k Basic Matching,876.21,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2151,11,3,"Satisfactory, but could improve.",4,2024-04-27,Health Insurance,PPO Family,928.75,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2885,20,2,Complicated reimbursement process.,0,2024-06-26,Tuition Reimbursement,Undergraduate Degree,489.96,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2885,20,2,Complicated reimbursement process.,5,2024-06-06,Tuition Reimbursement,Undergraduate Degree,489.96,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
118,12,5,Incredible support for education.,5,2023-12-23,Tuition Reimbursement,Graduate Degree,824.53,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4086,15,2,Complicated reimbursement process.,4,2023-09-14,Tuition Reimbursement,Professional Certification,359.21,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4879,11,5,Excellent coverage and affordable.,2,2024-04-26,Health Insurance,PPO Family,928.75,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4507,19,4,"Good value, I enjoy the variety.",8,2024-01-03,Gym Membership,Tier 2 Partners,343.73,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,19,4,"Good value, I enjoy the variety.",3,2023-10-29,Gym Membership,Tier 2 Partners,343.73,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
921,23,5,Great peace of mind for my family.,5,2023-12-25,Life Insurance,Supplemental High Amount,969.28,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3449,29,4,Sufficient time off provided.,0,2024-01-14,Childcare,After-School Care,475.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2891,6,2,Returns are not as expected.,5,2024-03-17,Retirement Plan,401k Standard Matching,598.44,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1123,29,4,Sufficient time off provided.,4,2023-11-21,Childcare,After-School Care,475.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3977,18,3,"Standard, nothing exceptional.",7,2024-07-31,Retirement Plan,401k Investment Fees,743.01,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
617,26,5,Fantastic benefit! I use it daily.,3,2024-02-21,Gym Membership,Family Membership,519.66,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
617,26,5,Fantastic benefit! I use it daily.,0,2023-12-27,Gym Membership,Family Membership,519.66,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2889,14,4,"Good value, I enjoy the variety.",2,2024-08-04,Gym Membership,Tier 1 Partners,73.36,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1605,12,5,Incredible support for education.,0,2024-07-16,Tuition Reimbursement,Graduate Degree,824.53,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2996,17,4,Good plan with decent returns.,4,2024-07-21,Retirement Plan,401k Catch-Up Contributions,509.65,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2996,17,4,Good plan with decent returns.,3,2024-07-31,Retirement Plan,401k Catch-Up Contributions,509.65,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2996,17,4,Good plan with decent returns.,0,2023-11-26,Retirement Plan,401k Catch-Up Contributions,509.65,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1658,7,1,Barely any time off given.,1,2023-11-16,Flexible Spending Account,Healthcare FSA,450.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
862,16,3,"Satisfactory, but could improve.",6,2024-06-02,Health Insurance,HDHP Individual,84.55,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4200,13,1,Inconvenient and inefficient.,3,2024-04-23,Cell Phone Allowance,Monthly Communications,65.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1723,27,3,"Standard, nothing exceptional.",0,2024-01-31,Retirement Plan,401k Maximum Matching,913.01,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
374,26,1,Membership is not very useful.,1,2023-11-27,Gym Membership,Family Membership,519.66,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1192,5,5,Perfect for my work-life balance.,6,2024-03-12,Technology Stipend,Monthly Internet Allowance,75.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4180,10,1,Difficult to find suitable care.,1,2023-11-01,Childcare,On-Site Infant Care,915.48,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2964,22,3,"Satisfactory, but could improve.",0,2024-07-28,Health Insurance,HMO Family,624.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3101,22,3,"Satisfactory, but could improve.",2,2024-02-14,Health Insurance,HMO Family,624.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3101,22,3,"Satisfactory, but could improve.",1,2023-08-14,Health Insurance,HMO Family,624.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3559,28,3,"Average, but necessary.",3,2024-01-18,Life Insurance,Dependent Coverage,165.54,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3461,3,1,Barely any time off given.,8,2023-09-04,Commuter Benefits,Transit Subsidy,325.0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
623,9,3,"Good, but sometimes difficult.",1,2024-06-27,Professional Development,Conference Attendance,850.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3368,23,1,Disappointing service.,9,2024-04-21,Life Insurance,Supplemental High Amount,969.28,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1900,27,2,Returns are not as expected.,6,2024-07-17,Retirement Plan,401k Maximum Matching,913.01,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3873,22,3,"Satisfactory, but could improve.",10,2023-11-25,Health Insurance,HMO Family,624.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4952,12,4,Great for further studies.,0,2024-05-08,Tuition Reimbursement,Graduate Degree,824.53,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
619,17,3,"Standard, nothing exceptional.",5,2024-02-17,Retirement Plan,401k Catch-Up Contributions,509.65,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1867,9,4,"Very flexible, I appreciate it.",6,2024-06-27,Professional Development,Conference Attendance,850.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
626,4,1,Unhappy with this benefit.,3,2024-02-24,Retirement Plan,401k High Contribution,261.44,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
